OP,A1,A2,A3,A4,A5 
+,287,353,380,2149,7690
+,3076,3776,2300,6183,961
+,5166,8097,824,2584,6376
+,8403,3202,5697,7086,7217
+,2143,1664,5650,4361,680
+,307,2724,2722,1751,7438
+,9880,40,9578,7167,8408
+,4334,2846,8152,4983,8494
+,5975,7612,536,755,783
+,2094,2718,9467,9664,5701
+,4638,7909,660,9770,2018
+,2588,1059,1095,8601,746
+,4142,7087,6972,9149,5166
+,3285,2613,2320,6353,712
+,2878,8645,1017,9729,2928
+,6430,5574,8201,5023,8464
+,8644,323,9276,315,7380
+,9751,9928,4323,2941,1365
+,7755,4237,6676,9549,4255
+,9198,7728,3391,9752,3346
+,6976,9056,6676,196,7067
+,8748,1019,450,299,9925
+,5941,4055,1512,4930,6738
+,5816,962,1076,7866,9389
+,5701,1127,7187,9609,8892
+,3187,7463,933,6286,432
+,1894,6624,5087,9678,1087
+,2717,7731,5473,2361,7744
+,3854,974,2027,296,765
+,12,1431,8158,6854,5176
+,6015,9566,3009,2139,9954
+,1292,5091,1761,8406,1125
+,784,5224,4232,730,7462
+,6099,9220,6506,3803,8046
+,640,4109,9638,1282,5706
+,1411,9551,9099,9911,57
+,8964,4965,5673,4314,7168
+,2669,4591,712,1319,5450
+,2209,9449,3514,3260,1444
+,424,9951,1539,4278,9046
+,977,5566,2618,9235,5906
+,4013,2906,8753,7307,1564
+,7739,1628,5645,921,3050
+,7809,2176,9545,2958,1847
+,3017,2473,2694,654,2852
+,8881,736,2758,7060,8879
+,7016,554,2871,569,6855
+,5389,7820,5722,9479,1737
+,5822,7302,4243,9941,1522
+,1203,5965,8181,6071,1818
+,1350,8124,1023,8743,2580
+,6291,71,1741,6492,1556
+,4714,3154,4233,1151,8991
+,1474,466,3136,2855,9575
+,5032,2211,4121,8887,3146
+,5877,9517,256,6921,3219
+,5540,872,1039,9541,1438
+,2652,9408,8591,5651,2675
+,9634,9003,4084,3467,3863
+,2464,474,5649,940,8880
+,9790,7232,4470,1928,1841
+,1925,7846,6122,29,6323
+,8100,3058,5518,1380,7525
+,9107,6149,2658,3985,138
+,828,9638,940,1653,5328
+,6245,2473,3927,220,7422
+,4279,9721,1881,3931,5333
+,8918,9685,78,6483,7564
+,8801,7134,1292,9144,6167
+,1313,1707,4806,8958,1951
+,5288,208,6873,3741,9110
+,4440,197,7879,5376,4002
+,1802,1081,229,7884,6553
+,1546,456,215,3,3158
+,6441,8915,6400,9841,8292
+,6079,3824,357,1841,931
+,1679,281,1376,3592,4960
+,3790,5669,852,7728,7602
+,2341,5484,9089,1787,9778
+,5818,4069,9788,4526,7105
+,8401,1743,3394,978,5316
+,4950,502,7969,818,2380
+,2560,8246,1699,7598,6471
+,9840,8896,5716,7686,6829
+,9387,2353,5257,1212,9975
+,2772,7494,7573,9679,3701
+,769,5542,163,7475,3632
+,2176,3957,6133,9938,8440
+,9039,4751,9137,305,9383
+,9543,9284,4910,2922,5568
+,7002,8138,2263,8522,184
+,293,1343,9002,2519,6993
+,9783,4844,5495,3760,634
+,4070,1669,5708,1114,2987
+,1270,1691,6636,5576,3193
+,6264,9986,9076,4487,9473
+,8954,4823,8139,9538,3533
+,9683,134,4458,2620,8597
+,5121,6182,1900,2622,770
+,21,2057,2877,1490,9330
+,5993,9344,1615,7858,922
+,3571,1888,1738,2636,4292
+,4397,8001,7491,4967,2161
+,5495,546,9383,7821,2029
+,2976,5938,8344,8574,1904
+,4598,2436,9445,4229,9892
+,3918,155,88,8608,4023
+,9412,3506,6481,9379,7596
+,5981,681,1752,7477,6366
+,8811,2536,5430,2570,200
+,7991,5652,7150,5120,8942
+,8713,6692,4279,7144,3807
+,392,2384,9728,6472,5357
+,2972,4270,2925,5676,2792
+,5598,4083,2638,9102,5399
+,4945,3006,183,8791,4798
+,6659,8852,3655,7249,1963
+,9661,6279,4783,3219,9865
+,1401,9509,7661,9035,5109
+,6368,8872,8117,3980,7292
+,8226,7872,2127,478,3514
+,9144,9514,5063,2424,5951
+,9271,9805,9662,9850,7250
+,9567,7555,1445,5071,5218
+,2668,2146,5204,6792,2129
+,2018,7234,8364,5738,4461
+,5346,2771,7388,5396,2180
+,7618,1509,7323,9504,9542
+,7740,201,2513,8486,2692
+,4220,7335,1347,6519,4149
+,3826,4687,6714,7761,5464
+,84,1330,8412,8959,6536
+,3325,9416,3794,9390,1507
+,6019,6862,2539,6147,269
+,1870,2556,6116,1485,3936
+,2537,4888,242,3647,4419
+,7695,8610,2468,3104,6832
+,6985,1414,7153,8891,6577
+,176,5680,6118,6772,7391
+,9296,317,2310,1949,763
+,657,2017,6275,7118,5411
+,9742,3588,978,4823,9667
+,760,1644,4132,5616,9558
+,7797,1670,5416,321,9901
+,2568,7685,1288,7503,2452
+,941,2606,7836,9562,55
+,6952,5800,2657,4999,6659
+,507,989,2139,8933,2819
+,3748,7258,1933,3522,7663
+,8223,9708,2664,2766,2318
+,1541,6065,4128,6861,6136
+,9337,4487,3212,3103,6318
+,98,4451,4475,8676,2791
+,5078,4927,5415,9595,7498
+,7999,2066,4564,3617,4944
+,1212,6579,4254,9373,5626
+,0,172,1510,2390,9991
+,2028,4552,188,662,6020
+,3781,5144,1581,8885,4333
+,8958,3909,5626,6676,5018
+,9914,272,267,4888,7814
+,6617,1118,4052,1657,3684
+,5117,1154,9948,7081,6758
+,1032,1239,5558,3352,7149
+,2164,2353,9678,9347,9440
+,5110,808,9007,4202,8016
+,8976,8646,886,2048,6959
+,8265,633,168,4356,9135
+,8525,7885,4559,7163,4068
+,2215,8332,4366,8491,6800
+,8904,8292,5123,2156,1428
+,6664,3955,4286,7189,7585
+,2502,1691,6111,956,1173
+,7390,630,307,2013,5530
+,1289,5082,4520,8940,9104
+,3780,55,5942,9145,1173
+,4438,2616,5626,4116,7125
+,7559,1600,6059,476,2027
+,8867,7154,9592,4611,1145
+,8761,7620,5421,9097,3090
+,7375,3879,185,2193,8137
+,9999,6206,9961,4160,55
+,9745,5089,234,3102,1200
+,8059,3090,8244,225,2721
+,9257,8484,6973,5299,3755
+,4874,3995,4012,5087,9559
+,9050,4095,6829,5551,895
+,1877,2679,2741,6765,373
+,3258,9276,2674,328,2260
+,6367,4042,1001,701,7917
+,1294,575,6153,2067,6765
+,1502,7299,2406,7227,2870
+,5745,8546,4416,6167,1623
+,6232,7176,6654,7244,1651
+,9544,7040,898,886,1379
+,9305,2994,4200,1898,7156
+,6306,7150,7479,3744,5877
+,8521,6370,7090,899,3262
+,963,2886,2721,1163,6975
+,7322,7728,3257,4298,6318
+,5971,381,6699,2028,4284
+,2696,6242,2321,6366,8992
+,6877,7784,869,6078,3852
+,2581,269,856,5819,3699
+,6187,7695,1911,2323,5680
+,8488,8590,6872,1665,2194
+,4703,4757,8659,9123,4588
+,8154,8914,824,2350,1304
+,940,2555,757,245,5235
+,6868,5750,8642,5690,8516
+,6570,3611,4887,1733,7126
+,2161,5863,2708,6709,3023
+,8267,5503,3672,6859,8098
+,182,7670,3964,4181,9369
+,5912,8859,3828,8601,3885
+,2527,8410,1484,5455,2740
+,3458,8351,4711,4145,7740
+,3496,3164,7749,8111,2630
+,6687,6759,9766,4248,2765
+,1017,1572,3781,2034,7840
+,3796,4229,5581,6142,1475
+,8332,7122,5266,6834,7390
+,882,2392,263,7444,2122
+,9561,586,2462,7399,3760
+,6782,1121,6645,5303,5285
+,5753,5739,4440,2958,3649
+,8721,6561,6861,635,7934
+,5635,9144,7808,9895,2001
+,3101,4907,87,6340,4085
+,3448,4279,2044,2535,106
+,4434,1375,2753,1297,5041
+,2769,2785,5087,36,7905
+,8392,4443,1563,3692,5031
+,2026,5392,9210,6123,5735
+,3390,3381,7230,3225,5682
+,7556,9594,1042,9283,7434
+,2579,4715,3462,9111,7958
+,2529,5,2590,1747,8757
+,342,1703,7977,6562,2887
+,4187,4710,9486,7520,2899
+,8045,9606,9809,6245,4302
+,6857,3815,2862,8726,6226
+,6066,3317,3403,1012,7607
+,6924,314,7171,417,1527
+,107,9097,8494,8072,8010
+,4917,6440,585,3582,9397
+,7791,7012,9433,4159,4934
+,2040,9890,930,3774,6546
+,3608,3523,853,4503,4554
+,5400,2733,7111,8999,6170
+,4018,5926,9224,7782,7389
+,6159,7856,2809,3615,1946
+,4417,4595,3672,4661,5700
+,9656,1989,6512,2415,8354
+,1399,6944,4323,1059,8581
+,9932,4458,4225,5525,3428
+,171,4096,564,9079,6078
+,6819,639,8130,3567,1185
+,5651,3433,90,1596,9837
+,4435,1233,2977,4029,4031
+,8000,5657,2538,6694,3679
+,5907,6307,3672,8129,9872
+,7480,6895,8346,884,7844
+,872,6169,7668,1791,570
+,7025,6262,8403,1973,5716
+,5294,8470,8656,4297,7749
+,2001,2814,4011,9139,2376
+,8532,6400,9646,5496,1354
+,2090,8547,6523,186,7381
+,7125,8584,7789,3470,749
+,5048,5036,8945,3057,76
+,5225,4003,7190,273,5327
+,441,5907,4541,1860,5616
+,5529,5467,9251,6915,9098
+,3940,9760,3864,131,121
+,9907,4235,4045,4368,5937
+,6586,4048,9079,450,158
+,8367,3560,3869,8640,883
+,9703,7470,5249,4700,343
+,8962,3041,8874,9488,57
+,4948,2840,7865,9802,1950
+,5895,8177,8107,8430,6365
+,5980,792,2167,1849,8478
+,302,6465,4303,1234,211
+,1174,816,4983,6946,5430
+,8502,1069,289,8242,3792
+,6815,4882,6249,555,5949
+,2636,659,5803,2317,2908
+,4439,1899,213,4301,1517
+,143,4775,1944,2985,1086
+,8233,8665,8999,9223,6344
+,2122,8016,7360,3978,9459
+,3446,9639,2510,6600,9403
+,5884,6835,5485,7657,471
+,9172,8559,8050,1863,7958
+,2520,2757,4281,1020,7251
+,5812,4742,1689,9624,8777
+,459,4827,650,7233,529
+,4997,3957,8494,6814,6923
+,9057,2774,9729,7328,7790
+,1263,5654,462,3291,3333
+,2153,2009,8685,4692,5977
+,1000,3509,1980,4173,9534
+,8391,561,7829,7600,1816
+,2366,903,5646,6135,5127
+,3789,7349,4839,7418,520
+,1199,8621,1294,7071,9704
+,9929,4456,5448,2673,7284
+,4593,6650,2939,7795,8100
+,4115,3451,3275,5604,898
+,4533,4087,3865,9067,3195
+,5964,5643,9250,5991,2390
+,860,4301,8391,4758,8662
+,3939,3377,761,4751,7457
+,36,7425,8426,9595,9852
+,5296,7331,2012,69,5812
+,5341,4370,6334,574,9713
+,739,9918,9742,8027,5766
+,6931,2502,4614,5991,7443
+,6692,7622,9313,6150,5054
+,8321,4900,4443,8120,777
+,5091,8812,2452,639,7046
+,3263,3944,7813,1955,3282
+,442,652,5855,3832,1741
+,7347,2975,3427,1142,7181
+,6920,1313,8529,7148,5833
+,5972,5561,8997,2780,3120
+,381,826,2546,1925,929
+,6237,7250,5097,423,3235
+,7912,6647,4022,5838,5558
+,2917,8099,7370,3872,4542
+,3447,881,1794,5374,764
+,1213,3465,48,1955,9506
+,7627,362,7293,777,4583
+,8338,3612,34,1597,5555
+,8900,4947,3859,8641,9784
+,5535,2015,9173,7051,2706
+,2084,2259,7238,2847,5009
+,9712,1148,8171,649,8432
+,9074,671,5420,1961,3982
+,7023,1733,9336,5434,6085
+,6400,7983,2122,6311,4278
+,4022,6742,6333,6311,1419
+,9183,1716,6397,4358,8540
+,1041,1516,9139,2332,9305
+,6045,2766,1296,3958,2226
+,1205,1711,8931,5083,5367
+,1942,1843,2903,6252,1725
+,6369,5334,5965,6347,9619
+,236,7500,1379,3361,9928
+,943,9118,8847,8874,9356
+,5256,9641,1424,5250,7787
+,5140,3733,7737,1352,4914
+,8615,2175,9851,9721,9057
+,3464,374,3790,3992,2139
+,3394,2114,6579,9295,9618
+,123,8322,9839,7722,5639
+,7206,6946,7559,866,7487
+,9093,2918,6239,8591,227
+,2186,2506,5248,8220,8292
+,318,4042,3935,9132,4598
+,2540,2827,8626,4412,8066
+,2747,6402,1450,5391,3752
+,3039,5898,313,7884,2432
+,8061,2768,2545,5811,7138
+,8776,3860,9797,7952,7348
+,1641,7893,3987,8336,2475
+,9431,5769,1930,3114,2155
+,9798,3986,9661,2398,6545
+,3484,9841,1086,3317,7278
+,5289,1675,590,9369,4564
+,4068,3981,5829,1433,1819
+,9964,99,359,8804,5859
+,768,3936,5227,5704,5530
+,9482,6548,5844,7001,9162
+,6937,6678,1212,7990,3488
+,4854,7788,4647,5168,2681
+,5800,8104,4845,9385,4577
+,3494,284,5103,7136,7555
+,6905,3724,1852,5686,4833
+,4515,9932,530,4721,568
+,6808,990,605,3066,3304
+,3273,7141,2427,4308,8273
+,2759,4720,2902,8191,3562
+,1376,2134,6279,2702,480
+,5234,4765,1896,5788,9905
+,3625,3914,6100,9118,1643
+,1711,3606,8234,616,6440
+,4053,9750,7717,1637,4125
+,1710,296,9929,2204,1897
+,249,1747,5494,4753,5811
+,1140,3216,8263,2776,4869
+,3311,3266,1950,1310,4699
+,6503,9945,6203,4836,2632
+,3092,3377,167,1690,6222
+,2918,9308,7232,9843,5825
+,2293,3691,9005,5652,6676
+,2845,4484,4650,7921,8796
+,291,601,8014,7322,5584
+,8795,2897,2056,6744,517
+,6811,7256,6926,3417,2063
+,2651,2859,4809,8299,3573
+,401,1261,4342,2134,9135
+,4100,9260,163,5335,9185
+,7566,3311,6476,3991,43
+,8366,3468,6984,3538,3948
+,6073,6282,281,8737,7629
+,7379,126,7722,9471,602
+,7069,2414,5257,7445,7992
+,8411,4381,5600,8130,9440
+,8352,1832,8004,5257,9858
+,6076,3193,7585,3245,5525
+,6760,3020,1427,1382,8741
+,3710,8601,1009,4243,1274
+,7823,2667,1822,8034,7377
+,2199,79,9913,6239,7439
+,9371,4710,4135,9874,108
+,9617,3050,9298,5590,2766
+,347,2222,2036,7199,1051
+,764,9322,2698,877,3903
+,9931,8751,3085,9068,8551
+,4407,6246,541,1035,6963
+,7693,7164,3061,3009,5391
+,6314,8029,9379,7789,7971
+,9632,6789,2255,4763,4941
+,5159,5615,9957,9193,9437
+,9710,206,6356,1769,5400
+,6968,5187,3868,9948,9953
+,380,4281,7034,2879,1853
+,4019,9642,3206,8885,3413
+,9771,7542,543,5290,6880
+,6915,8812,8618,6504,8826
+,7328,1762,1757,506,5842
+,6371,9177,605,5933,7423
+,4958,4025,9007,3914,1273
+,3735,684,7663,4991,4846
+,4701,2872,8554,7265,1812
+,2735,906,4591,7749,5259
+,5114,692,9810,3329,9704
+,9678,1230,9271,9979,3273
+,553,1493,5338,3356,3025
+,8128,9631,626,2913,8540
+,1599,7326,7608,9557,1869
+,8034,512,8812,6744,4671
+,2745,9044,7383,975,9891
+,9405,5671,2706,7819,2677
+,4462,1120,3199,5156,2081
+,9164,6784,2537,7629,4070
+,5563,2634,1544,4059,6118
+,7610,3950,2097,126,7019
+,7281,189,6859,2096,7740
+,6054,1850,9847,3526,8150
+,9569,2162,2481,6500,8423
+,6595,7007,4332,30,3707
+,1051,8255,2117,677,3723
+,6818,8375,245,1720,3926
+,3207,9045,7783,6713,8740
+,2804,6289,1815,4869,3398
+,1725,9097,9829,604,6243
+,947,54,5171,3742,4723
+,2713,3942,561,4196,1334
+,7538,344,2471,5958,4495
+,1934,3826,4546,6929,2522
+,1950,9854,6349,356,7404
+,4017,6600,5798,788,6795
+,9001,1926,8601,3068,1085
+,7699,6979,9525,2252,1558
+,5039,7464,2918,6228,4201
+,3307,5085,7557,4171,5238
+,4387,4420,3441,321,6364
+,9724,3619,6947,4942,2166
+,777,4125,7381,5774,1897
+,817,7061,2452,1110,3123
+,779,2894,7249,6066,4205
+,1035,3108,2392,4639,9383
+,3189,4728,7852,6669,4181
+,4316,8165,5599,9256,2688
+,6566,3280,4465,6196,7886
+,2027,7594,3992,6488,6207
+,5626,4392,9364,6844,4812
+,8933,6201,1309,6435,215
+,2842,39,6264,128,7223
+,7412,7140,453,8228,6961
+,4887,9920,8143,8274,8110
+,288,7401,5566,7414,1217
+,8602,7102,6885,5934,3990
+,6675,4548,8596,9043,9325
+,8103,2832,4541,6331,4467
+,5573,4414,4088,167,7605
+,4020,3806,4757,3254,8586
+,3670,2323,6722,6372,7501
+,4687,2790,7540,54,1348
+,8070,7481,5728,9343,8519
+,7235,1590,9050,7285,235
+,1643,2456,6320,7226,5449
+,576,5007,5493,6207,3230
+,9155,3327,6598,384,4481
+,5178,8672,2794,5455,6894
+,4323,3315,4751,4761,9593
+,6118,143,6229,5691,851
+,3387,7746,5763,7625,3914
+,1281,5447,6216,1494,7048
+,3661,1536,7618,9672,4607
+,1334,1528,2664,3823,2048
+,1031,3069,9620,7931,4737
+,6701,1708,8246,8604,9672
+,5796,9177,815,3701,7862
+,4411,4412,8243,8850,9289
+,345,5743,2902,2186,7451
+,5537,9169,283,5691,8146
+,926,4402,5129,2139,9133
+,950,1439,9704,7696,155
+,7903,4803,6030,3995,2796
+,4308,1027,1613,3663,4910
+,6201,7154,7820,6023,6569
+,2487,6687,8372,4454,5708
+,1913,6494,858,7980,7603
+,7264,3187,3104,3350,3735
+,46,8754,7862,8453,7962
+,8313,3072,3871,5801,3163
+,7193,9490,5050,6864,9961
+,9099,2399,4727,3281,5071
+,6797,3324,1599,6601,6572
+,239,3911,9554,6566,9778
+,2929,4049,2771,3707,6125
+,2450,141,4781,5605,981
+,9829,191,4638,7675,1915
+,607,7552,1856,2733,6874
+,2078,9441,6816,2922,8123
+,7339,1186,8379,1154,323
+,7254,4522,7405,9081,5458
+,3827,5321,6638,5432,9174
+,1817,7681,2177,8158,8979
+,7406,5661,2211,7038,3079
+,1029,1435,9473,6234,1408
+,8738,2619,6758,9692,6900
+,633,8085,1373,7948,9246
+,3920,4115,6924,4192,4863
+,9587,6418,1203,2597,8912
+,1173,1534,9420,8804,920
+,3988,9875,8221,8944,7688
+,6135,5104,5971,6222,8225
+,7005,60,8337,8889,4632
+,2727,7715,8818,3921,8810
+,4836,5188,7502,6507,9713
+,3979,8353,4167,6921,4734
+,3295,2999,1501,5134,1867
+,3453,1392,7795,8037,4363
+,4609,687,371,1713,4363
+,7369,4073,6511,2252,1007
+,997,8732,6079,2973,7670
+,9267,9944,2164,4712,556
+,6457,3916,5878,9673,9338
+,1615,2397,1127,1080,1720
+,3357,3943,9803,7748,5105
+,9302,6980,5751,1250,8207
+,8334,9991,5507,3130,8552
+,838,8351,493,9561,7622
+,3469,4672,19,3496,5904
+,6994,6298,4374,2622,4605
+,1895,5059,3805,5658,7406
+,3046,8405,9629,2162,6498
+,4985,4652,6132,4148,5498
+,9672,4614,5300,7436,9572
+,1320,4688,3264,7865,1493
+,8069,6092,6286,1851,9714
+,2509,7257,2138,9955,1436
+,5005,6874,4893,8926,6376
+,6129,7876,6549,4887,5447
+,1050,7859,2254,8327,9134
+,8181,8949,8103,4082,8
+,7238,985,8427,5052,3775
+,3303,9767,3083,3107,9123
+,4463,9789,9981,5482,485
+,2794,4218,4555,5643,9094
+,5113,8320,1488,65,4057
+,1537,7972,5377,8569,6874
+,4044,3933,5731,1882,53
+,5239,3484,2589,3130,4384
+,1550,8230,1048,5920,4164
+,9027,6331,3804,5938,6912
+,2702,7473,5686,7403,9036
+,8737,5275,1462,7210,7462
+,820,7907,1907,5842,3845
+,6026,4167,1971,7500,1981
+,224,7471,2889,7226,6211
+,4986,43,2857,2720,1180
+,7077,847,7887,8233,4340
+,797,5933,6179,5157,7404
+,7887,7565,194,1862,4758
+,5754,4783,1387,6606,7738
+,6530,8961,8845,4219,8276
+,9048,8089,9759,9909,8244
+,1564,9373,4283,8777,5117
+,1947,9211,5620,5261,7975
+,3165,5156,2757,4000,8924
+,8497,5742,846,2809,7531
+,4689,8663,1084,7800,8738
+,8246,3826,1736,1770,3825
+,7731,8680,5736,5486,3834
+,7961,2271,9824,4204,6498
+,5787,7109,1376,4677,197
+,7949,9144,6684,4142,7233
+,6413,1079,9411,8124,2973
+,5623,4869,8772,7964,9051
+,389,9815,212,6054,1784
+,4234,4627,9200,1921,519
+,44,3416,2803,5892,486
+,3317,5269,5868,5526,5353
+,8068,4285,6327,802,4327
+,207,1681,6628,1740,2026
+,2957,3973,1899,870,7600
+,5760,5236,1175,332,501
+,6599,1928,6029,4118,4500
+,3718,1470,8608,3924,9368
+,4072,2419,1490,6639,3340
+,2731,6815,6252,1256,6244
+,2932,2500,4631,4360,2139
+,7659,3016,9618,3563,706
+,2137,2083,3349,1633,4981
+,9574,1127,5018,8037,1667
+,8028,8028,3994,5890,9930
+,7441,238,7693,4259,7180
+,3152,1313,6661,3812,6339
+,2506,3994,7368,1480,6479
+,9255,6516,5034,1170,6575
+,334,1888,9624,5891,3222
+,109,4411,3896,1956,6675
+,63,7671,4060,3809,8644
+,8405,6907,6420,2176,860
+,8019,6194,8744,7946,9702
+,9879,1692,1718,5373,7873
+,5062,5794,3487,4201,7614
+,1741,4158,1726,1043,1622
+,3601,684,5714,9091,4693
+,5828,1977,5805,2329,1716
+,5840,352,8529,6209,996
+,1589,7328,2437,2982,4014
+,1159,9771,3564,844,9880
+,1450,2565,7069,163,6484
+,3646,3789,2792,4885,7634
+,9821,3595,9559,4282,72
+,6502,9063,8933,433,2935
+,2611,2364,5521,5215,5262
+,1915,4647,7741,2821,1370
+,7954,513,2257,1716,9875
+,8388,540,6831,9768,4857
+,5734,8603,2373,2715,4860
+,7635,5320,9597,139,7216
+,1318,4719,510,9215,1656
+,8074,809,5526,6625,8012
+,8855,2574,549,7892,5272
+,3383,431,603,6364,5003
+,815,4542,7737,5483,2430
+,8913,6918,2700,7026,4497
+,9885,141,3728,2913,2824
+,3396,1066,1623,3317,1536
+,1689,4823,3306,1395,2748
+,2505,9328,7783,6156,4717
+,1066,9368,2384,8287,1881
+,9088,801,3237,9419,6783
+,8907,7674,5227,6357,1017
+,8357,9650,4727,2983,3616
+,5488,6572,9618,8278,2749
+,1061,851,9585,5637,6522
+,509,5309,6564,9261,611
+,5835,5135,785,5623,378
+,6889,7341,2960,9304,8206
+,3825,9076,4754,5530,4633
+,8262,7922,7987,8121,8435
+,3615,1116,4126,2318,2399
+,5215,8389,5878,9337,3197
+,6744,8701,1827,7406,6355
+,1240,9200,9278,7748,6198
+,6004,3994,1003,1416,90
+,1045,3942,5899,3902,2025
+,3282,1580,3067,9020,623
+,4262,2494,8783,3379,1390
+,9367,563,3909,4490,8749
+,9738,2362,2313,3874,1011
+,5161,8655,5530,6192,3623
+,2786,9037,3763,7991,8525
+,4436,3118,5609,5496,8938
+,3731,7283,8248,503,5784
+,6308,6239,6901,1161,9977
+,3093,6136,1934,334,5591
+,3605,4109,5553,6625,1097
+,4379,3050,1450,7938,760
+,2926,2617,1701,1661,7094
+,9160,3625,8144,7435,297
+,4181,1956,4613,6822,7212
+,9203,3805,7671,8093,8481
+,4766,8091,5981,7494,6648
+,7633,6595,6026,208,7541
+,8561,267,6472,3145,8050
+,195,6646,3150,3911,1070
+,5820,9355,3187,9072,93
+,496,2409,6337,9421,7000
+,362,3416,1170,409,6135
+,905,5502,8381,6320,7327
+,1315,5141,9945,3810,504
+,9038,5327,7704,4439,3674
+,5369,4588,2063,5145,7730
+,6918,7244,8173,5078,9447
+,7244,6278,9951,4537,8398
+,1038,7089,4208,1650,9681
+,2413,1704,605,7406,5315
+,3707,5302,4476,7423,2606
+,7670,3548,2941,45,3713
+,5485,315,9121,5649,8863
+,2516,4112,5369,5410,9949
+,4061,6208,9542,88,6724
+,6153,729,4871,2012,2330
+,5810,6091,8361,4331,7769
+,7082,4979,9294,7983,6375
+,9076,6611,5617,8987,9739
+,2543,3929,8331,5416,8314
+,6222,136,5275,5840,4159
+,9394,7184,5036,1057,628
+,7576,875,3620,2612,4169
+,4223,1290,7841,1151,655
+,7317,7668,2461,111,2924
+,6820,212,548,5857,5236
+,1282,9252,2252,5576,7647
+,4307,8804,531,1036,104
+,3097,7131,5682,4495,1707
+,1180,4778,2308,6558,5273
+,805,92,4385,2551,630
+,8272,7550,7778,1705,9330
+,962,4042,290,6273,6690
+,3454,3370,8691,8967,5973
+,7793,6879,6551,9220,6931
+,1483,1066,6076,4527,9435
+,582,7689,895,1261,4834
+,7299,374,1009,7163,9695
+,3167,7564,3127,8273,9833
+,4725,5192,8488,4221,4557
+,8708,4839,6904,1050,6266
+,4880,3951,4043,1846,6550
+,5099,9421,8092,6137,4117
+,2038,2541,4991,2501,8098
+,6320,1497,9949,7453,7644
+,8085,6537,2247,2142,3720
+,7228,7824,8873,3718,1340
+,1118,278,6885,1451,5477
+,4329,7084,835,3168,6804
+,6302,3303,5231,1596,3852
+,9527,659,1284,2426,5381
+,3257,8093,2021,9193,6321
+,7634,1959,5127,3065,6749
+,1415,3507,9577,4831,9134
+,4800,7630,200,6378,8777
+,9720,4205,6381,3253,545
+,3545,4657,7645,5860,5092
+,6751,9690,7777,602,9476
+,1169,7730,161,8459,5657
+,4685,5393,6609,7309,1776
+,2946,4243,1555,8469,9473
+,8077,8920,8122,8932,7851
+,5411,2122,6721,9999,8310
+,1044,9730,7203,6808,893
+,4037,2905,8096,7521,4116
+,6395,7583,7522,8797,3042
+,4575,5621,1100,432,6697
+,3287,3682,654,1385,5139
+,2900,2491,9946,4272,6573
+,1788,9471,3336,3874,3753
+,1357,5273,7207,2957,6483
+,1069,2303,9139,9346,3514
+,8317,6660,1235,2813,5846
+,7134,1704,2737,4665,2973
+,5066,8469,6025,646,6278
+,3597,2219,9607,4735,6967
+,5729,5328,4216,4272,2220
+,7957,295,7901,9506,4203
+,253,7565,9182,2069,8287
+,9457,331,7147,1060,9533
+,1275,6931,7678,326,6307
+,705,430,2900,3957,9438
+,120,4315,386,984,3514
+,9828,6444,1434,2332,1633
+,821,3308,1842,6861,4153
+,4099,112,6171,5508,7597
+,2522,7849,3634,8469,6822
+,6816,2828,1896,8612,4626
+,2042,8747,467,8317,9120
+,1358,5229,420,9324,5287
+,5210,9615,1250,8928,7374
+,696,3277,4321,4469,8253
+,5996,2167,2399,1752,3547
+,6491,8895,6475,2552,9971
+,3336,1082,6123,9417,7443
+,5013,7240,7751,7035,5549
+,8594,1986,2547,7503,2852
+,5675,3767,775,6660,3274
+,5415,5919,2339,4640,2343
+,1482,7660,4118,6872,5605
+,9525,4267,7980,4880,202
+,5875,2906,8121,5991,8604
+,8585,7055,5260,6776,7293
+,7345,5729,9252,4240,6677
+,7972,302,4743,4933,8190
+,8875,9541,868,3908,5334
+,523,2261,5000,9813,2584
+,3587,4371,1044,9803,1515
+,9979,2330,367,1633,108
+,9142,5992,2816,6949,6092
+,9030,8818,5146,7608,9542
+,9867,6039,1361,8378,6044
+,6047,6790,9878,4793,340
+,8633,6198,2710,6384,366
+,5436,5158,8478,4780,8784
+,6549,6944,8026,7383,2950
+,9250,8444,8062,3161,8890
+,9592,8416,2101,7147,5672
+,4946,9834,6967,2182,5196
+,7165,8810,7524,66,3358
+,4259,1779,2494,245,9648
+,8383,6116,3075,6800,3108
+,5829,3029,1820,1689,6522
+,2995,8437,1532,6393,2474
+,8752,3969,2190,6750,7347
+,248,8282,9331,2773,4968
+,9127,7044,402,5549,5909
+,7689,2569,6181,8750,6326
+,5589,8297,6206,8854,5184
+,1904,8331,7621,4910,4713
+,6200,2859,8943,4986,5668
+,5508,4802,7906,3037,8773
+,9504,6867,5690,9764,4700
+,6307,5892,535,5057,8379
+,5814,7999,5336,2825,2372
+,8456,4084,9455,9461,6169
+,9988,7681,3385,1580,8556
+,7207,3319,9582,9367,7219
+,6223,3984,6655,9987,9884
+,1307,645,3639,7993,7881
+,6152,3556,7210,9953,3691
+,3518,2807,3810,4685,7012
+,6392,9607,3050,9444,5233
+,4919,1542,8509,9663,1667
+,8126,553,1023,4657,8813
+,7498,1993,8216,9267,1597
+,3505,5735,1724,3369,2841
+,5060,365,6647,89,8502
+,503,2597,3586,4158,293
+,1873,6917,1689,4783,1996
+,1499,4188,8812,8521,5194
