OP,A1,A2,A3,A4,A5 
+,24323,7332,17689,22376,30970
+,8868,24009,27376,1001,15889
+,31542,21544,32977,2929,25496
+,22446,18088,23282,4589,15039
+,17936,9087,19324,28423,9390
+,9868,2033,20520,31906,8334
+,17716,20264,13932,29350,22607
+,13917,3375,3616,12318,27598
+,2214,4913,5509,11781,27701
+,34753,33015,23574,5155,20933
+,13853,28323,25404,16086,5989
+,3437,19939,18816,17974,29583
+,27849,15947,27082,30568,15821
+,9658,4251,432,804,24643
+,34406,10089,14065,25573,1000
+,1250,28354,29731,24428,23684
+,11615,30448,19161,477,17605
+,5098,13046,4049,5462,12512
+,31979,24228,34114,5842,9014
+,6989,27692,20666,87,28377
+,31099,13957,4513,6719,32327
+,9889,14175,31496,17751,6906
+,10261,15285,20337,34644,7366
+,28999,13032,28254,29655,11401
+,19481,27141,34869,19587,3244
+,24105,5852,27193,16501,16239
+,5720,17839,15483,32157,7846
+,9751,33759,34339,18859,21120
+,15536,34408,10333,14189,4296
+,31309,11937,30195,8644,14473
+,13577,28533,16028,26296,28957
+,33546,8327,27577,24476,27417
+,4471,11061,12286,27380,22043
+,19647,29410,2397,24106,28853
+,15166,31011,22128,3827,23293
+,25732,22777,4622,6813,15346
+,6837,24356,2940,21605,26488
+,7704,14130,13782,26625,17884
+,12964,2311,18617,484,4039
+,11025,12892,13177,27888,26620
+,20756,31726,16260,9436,14743
+,14284,31022,23601,14344,10941
+,14352,25630,18295,393,13674
+,14407,7261,8298,27859,7073
+,15025,24994,30050,124,21959
+,552,29883,24751,2136,8365
+,15181,28874,26395,7827,545
+,34809,8219,2993,4300,27632
+,22066,544,25909,4205,3282
+,25628,23606,18262,26663,16723
+,13412,14114,3428,22515,9166
+,14885,7188,9014,13202,34840
+,12753,233,16828,29163,12827
+,5133,29836,23453,13783,19419
+,741,30255,16130,30181,4089
+,3852,22115,13492,1603,8722
+,34911,238,1987,24343,28168
+,21260,9207,7523,21695,15352
+,23803,16107,20773,32954,21527
+,29791,19030,32037,19150,26341
+,27066,29885,3924,3328,13533
+,16281,27483,25579,20257,23971
+,10872,227,22653,17254,28873
+,15299,26131,9388,1095,5992
+,31659,9154,30875,33200,20390
+,30641,7855,3243,25718,5995
+,16213,26218,31315,21216,8349
+,16196,16713,15919,2224,25832
+,6134,29071,9127,24857,17974
+,32690,21229,20814,28173,15723
+,9830,31531,26206,14299,23129
+,34246,9308,730,10542,22342
+,13256,29620,25567,2947,25525
+,2146,9172,33478,26044,32001
+,21691,30752,27688,23000,14998
+,9142,23579,10569,34628,13408
+,10199,19929,12853,30064,19934
+,2200,24236,899,2459,13308
+,4773,21322,15181,11713,13202
+,30239,23777,26018,14101,27182
+,19032,25769,21139,13219,15217
+,24830,12161,22397,24737,10355
+,19551,4774,29511,20168,15259
+,31661,21059,16813,6497,2888
+,29925,7508,5158,32233,19541
+,1997,30381,15040,4659,27902
+,8691,1068,1871,4678,17790
+,17630,8242,4670,33650,33372
+,16483,29466,737,12608,23639
+,20012,20622,21560,20030,4893
+,7158,18853,6722,5904,28735
+,33465,10755,29920,19249,6746
+,31954,12302,20084,28081,16113
+,2149,22254,32531,4029,20028
+,22181,11918,34925,14538,12386
+,14161,26170,26228,27198,25533
+,19883,24595,16688,13917,17872
+,14110,7977,13267,2147,10115
+,32599,16489,23750,13277,24051
+,29631,16354,31937,5412,19641
+,12346,19059,22333,2565,2896
+,6895,27812,31466,21322,23411
+,29977,12142,33687,17952,11324
+,23901,22217,32263,20951,21003
+,28374,817,29383,14122,5775
+,3918,15886,32647,10401,28280
+,22190,4446,26890,1470,13856
+,554,21483,12066,23357,32742
+,13826,23450,16731,23325,10815
+,18973,23034,2514,22738,28996
+,11929,15758,28888,24773,20679
+,19002,34480,18748,34676,27480
+,19130,16979,5506,8573,34595
+,21464,14025,18504,6164,20976
+,9173,33124,16346,1617,240
+,9876,33537,9510,25785,29388
+,17974,34667,12838,11638,2039
+,25553,33844,20157,24814,13372
+,20868,5406,31257,15603,1348
+,18294,23205,27290,5020,3845
+,16730,2594,33053,1038,12383
+,19685,13630,21184,7561,9813
+,21973,4075,22426,7084,22326
+,28210,386,28122,18094,32676
+,24549,4515,387,11231,34864
+,15483,12365,23673,33358,3541
+,27794,15931,11266,13116,31758
+,15045,18674,4182,15808,9532
+,21175,7831,3863,11810,27502
+,21001,23251,16522,26903,20210
+,21972,24250,22377,8854,25495
+,15565,957,34342,29605,26213
+,32306,19,7765,33035,4733
+,98,33534,21768,7806,2552
+,14114,22009,12857,1286,30402
+,19670,13343,10715,2700,18350
+,12586,26989,20829,14039,1878
+,4776,10548,19973,25648,28715
+,12240,3235,18358,4627,4659
+,19052,15207,17206,27330,14619
+,19001,24672,33139,26433,25285
+,16345,30229,1200,29149,14469
+,33669,613,31313,17531,13963
+,26441,20620,1601,25023,1775
+,5144,24267,314,13493,11434
+,3901,6274,4280,6193,29244
+,32007,4608,9157,26395,12978
+,9262,7066,31649,11674,30635
+,9493,3979,13055,16059,16920
+,5057,15144,23464,23037,29510
+,8710,11865,25258,1397,27010
+,13933,6163,21066,34930,34517
+,14296,13516,7298,32665,16010
+,22928,23158,23859,10613,19746
+,17104,13001,27471,32310,6466
+,15695,21785,25586,8707,32038
+,12810,24246,2397,13431,7256
+,12777,495,232,31751,13931
+,2979,1823,28771,25206,12014
+,32163,2942,21580,22057,5581
+,5644,15888,28583,2211,17136
+,34455,7093,33252,14010,14849
+,9791,13061,16374,25032,23565
+,7591,15932,1867,886,17022
+,23023,12991,12661,28685,14397
+,11832,27280,32932,21997,11516
+,29504,11580,17959,15331,1226
+,9015,19022,3124,10300,9481
+,23243,34745,2939,29046,11663
+,25461,12108,9417,24197,5835
+,16025,11813,19563,24186,26026
+,25348,30663,23554,6663,16980
+,21706,16687,26168,448,494
+,26737,20174,16118,675,11687
+,32849,30382,28334,9751,34465
+,10460,7559,32564,3723,21214
+,33967,28639,20753,13199,8265
+,9790,34198,33136,33305,30583
+,27225,32790,30931,4820,25962
+,27588,3018,261,33048,34415
+,23801,34378,22379,12551,18849
+,16285,19002,25141,19051,3804
+,14356,11687,17219,23751,23653
+,25654,33211,4863,14350,28506
+,22330,9153,14614,10932,9001
+,19671,32439,28071,34457,23832
+,19857,5339,15588,2584,7228
+,24603,6673,13770,6094,13674
+,4429,6863,10704,23509,17104
+,20015,3469,11567,1946,11242
+,27047,32271,26112,22310,9695
+,22374,5490,5358,11657,5650
+,5046,6039,1000,22235,22400
+,935,8658,6243,1840,27429
+,31303,26426,5090,29235,7014
+,5376,13589,22414,1747,19987
+,70,5489,19963,4555,24954
+,9719,11530,6376,24771,9204
+,25609,4237,20168,7354,34449
+,12105,175,27733,18367,6710
+,22040,14867,7603,34110,32764
+,23884,25967,13488,31387,14551
+,13555,11443,21862,5613,2035
+,5737,11302,2241,20501,34753
+,9870,13372,9954,18623,7352
+,2508,7406,29795,32891,3601
+,22553,20586,5972,13850,23553
+,14214,5270,6558,3168,26712
+,11791,13903,19271,21812,29767
+,34994,5071,25250,22303,25660
+,15826,17136,19364,1327,10408
+,13705,16994,7906,25418,18377
+,19436,27915,4162,32402,10897
+,5989,3183,2164,6278,29704
+,7440,30,4542,28285,12508
+,21965,11042,10073,2754,13167
+,6923,32773,2838,28214,25854
+,19902,10148,34103,22342,30776
+,19460,24842,25852,8805,7999
+,30762,12862,691,3914,16843
+,11067,24497,13833,27000,16088
+,23168,145,33610,2770,14955
+,2738,12875,2677,2571,25508
+,13648,11827,33464,29633,13478
+,6469,27254,11511,244,26731
+,25577,34777,3825,5241,20098
+,21511,32150,15569,15160,22141
+,13670,10096,178,30338,20405
+,34328,32493,17958,8389,2534
+,15541,17115,29247,22792,8876
+,26160,30171,26937,33670,22207
+,843,31693,10376,9493,4528
+,20762,6942,20340,28926,7259
+,23073,23889,30816,33232,23437
+,9812,22855,10066,20856,23457
+,14633,18995,16850,29115,7644
+,25598,11693,12752,15383,30609
+,17473,31568,7286,17583,20350
+,24096,34905,18649,13675,26985
+,5116,16113,24790,30895,26426
+,33453,5498,7151,17760,13945
+,11516,21776,30864,21088,5368
+,9076,7603,31040,18184,9678
+,8967,27153,8208,25804,11428
+,749,32867,26083,24001,1144
+,34980,14910,31606,21788,25748
+,25734,24201,2476,9546,25328
+,11297,28876,8829,25319,8551
+,4037,28253,4158,6856,11355
+,14160,14499,22157,2685,17163
+,25599,23943,12704,10463,17619
+,20049,23993,30061,29305,27185
+,22881,12979,28320,16854,27106
+,30371,26238,4428,29257,29541
+,15801,20723,25878,6591,25378
+,22542,26531,9652,5059,32673
+,13159,12433,31372,28863,5895
+,13316,5396,13201,24306,11230
+,34395,29834,13210,6448,17956
+,17365,30259,21203,11750,34634
+,33641,26353,4470,26880,34987
+,5008,15424,16434,17486,18374
+,22277,27878,24606,33857,4584
+,11910,27327,21404,30633,19256
+,23158,17644,2774,18931,6899
+,16291,24110,9023,21883,4826
+,17072,32251,17175,20540,29253
+,9032,17867,8435,34481,24088
+,17001,16228,4148,9878,6443
+,31094,13849,13132,2420,12803
+,34709,23178,28332,30063,14872
+,15398,14720,27413,25850,4711
+,27065,27269,15341,21302,15509
+,8369,17123,21454,25920,34006
+,18837,25255,32968,960,202
+,8929,33100,32680,11959,18607
+,29155,30423,20936,529,20701
+,31745,20692,26191,17172,2533
+,28285,32830,7975,28377,19689
+,22632,15833,28109,16535,18122
+,14272,5672,6321,441,21800
+,21459,32492,22880,32313,31189
+,21238,17572,11380,11184,28237
+,1889,7581,720,34340,34947
+,15913,34981,27500,33676,22658
+,860,20379,18115,4027,12682
+,19690,10235,26849,6034,21061
+,7068,31976,12589,21605,8528
+,8969,18723,29408,5281,34632
+,33323,6497,20180,16909,3355
+,4907,5236,13305,33174,4473
+,17376,29108,34565,9323,20141
+,582,29328,30707,13155,16694
+,9289,19733,27103,6919,17452
+,2879,18364,12230,27584,29073
+,20978,6593,18930,31983,9729
+,24533,24687,17703,18135,7922
+,4797,20061,24732,25988,23409
+,33055,22431,25582,32913,29854
+,7480,28329,18539,26428,13622
+,22714,30780,10214,30185,1755
+,26856,34099,10882,31764,19055
+,34435,9972,28761,14928,20111
+,14691,29478,33210,31039,11372
+,22687,16091,25135,10966,14777
+,32547,34906,27839,16743,2120
+,10457,30389,33029,20014,28397
+,10546,22064,16401,16382,9031
+,27546,13871,23839,6504,7697
+,24056,2946,24164,26099,2880
+,10998,4523,23393,12201,4496
+,30115,22579,7045,5289,7152
+,19746,21753,28955,29768,16847
+,17906,15938,5320,9460,34744
+,24949,22239,23,22098,26354
+,24875,17910,34443,6743,21773
+,15195,25377,23230,32151,2055
+,31555,25615,21466,23979,6582
+,1594,22782,14919,34949,16891
+,18240,11752,4396,11801,34642
+,28638,20034,28116,11788,21762
+,3991,21096,20954,7884,34209
+,28504,21422,12214,3691,33068
+,12264,32302,33036,17619,2624
+,19454,8033,19252,20024,3238
+,31455,26982,26694,29387,9225
+,19287,20467,20835,624,13635
+,1411,32310,12742,12561,12825
+,20043,8910,15383,2964,20092
+,24681,32852,21684,13415,28340
+,271,11578,7001,24225,22372
+,17672,9534,13783,22878,11931
+,31080,2332,24145,13761,25292
+,25006,29282,6657,20859,27677
+,21742,2940,20733,15732,5348
+,34985,25722,11410,21325,27560
+,11454,17622,809,647,9509
+,4049,12085,5632,8777,31615
+,2305,28673,24388,6179,33172
+,32672,26103,7941,20344,29578
+,2421,24467,5549,26921,31740
+,32675,14439,8969,16329,16180
+,2870,14253,19707,10824,17091
+,25412,17596,32342,30780,13280
+,2179,28650,7255,1979,13007
+,26276,27882,2170,871,17409
+,10991,29324,13785,15671,23956
+,10210,17583,32501,2898,5494
+,9878,24100,4144,33000,9940
+,22953,11802,13148,33282,5116
+,13184,1485,12994,5647,17327
+,358,24189,13415,2961,18708
+,8614,29330,7402,13205,10349
+,8887,26107,27710,30478,14869
+,29711,12296,13803,32170,5133
+,31326,2175,7300,33635,14119
+,30914,1458,17281,23704,22180
+,24584,438,8706,1086,15908
+,18428,13489,8488,26877,14785
+,13167,6971,655,7339,21757
+,8259,12649,26931,20512,31948
+,311,27403,18951,2356,6230
+,8031,26354,15659,1105,24114
+,18205,27620,2489,25021,25509
+,21778,15674,25645,13184,23814
+,34472,2498,30833,27550,34093
+,27649,31660,22815,13413,6458
+,5121,20026,26897,18860,33693
+,437,25508,20155,28618,13634
+,1301,12278,2926,10503,1892
+,33918,14824,29144,26055,8583
+,4778,3967,20288,34433,11008
+,3764,4148,34107,30725,31770
+,29664,15112,15805,13368,29633
+,31450,14323,20665,19722,4103
+,32209,24800,11019,23716,26230
+,20948,27360,4975,23557,26529
+,25836,2021,8036,13914,6855
+,7526,17923,30785,643,6464
+,27899,10719,17498,21120,32306
+,21214,2218,25304,30941,1840
+,34876,13618,9219,27795,21760
+,8848,12008,8879,24223,23516
+,17585,10042,25612,31455,3493
+,34708,11037,22662,3460,32817
+,10166,30848,2800,22821,33750
+,33155,30221,26400,236,10543
+,773,25244,14297,9561,4605
+,20419,5969,34233,30593,14860
+,29252,31776,15996,20849,29984
+,21794,32075,22378,32749,2512
+,8550,14551,8003,13270,15706
+,29466,24261,30348,30467,5837
+,8114,25262,4419,968,15515
+,11659,29905,11765,6726,30597
+,28629,1253,17971,15566,7316
+,18223,11857,14930,7211,24159
+,9459,29690,9850,17741,18106
+,34778,1590,30134,5832,8916
+,34345,11838,25704,8805,7057
+,8151,25398,31015,33793,923
+,20047,18959,19136,23509,118
+,20908,8481,1424,22511,11750
+,8001,8575,22239,33545,23752
+,29630,6190,1330,1884,34782
+,26477,3341,30501,25861,17065
+,33981,32708,28100,2874,16888
+,883,13700,18800,18435,6583
+,17143,5442,17034,26464,12782
+,33674,34590,13713,21224,19422
+,20499,21312,22038,11065,18020
+,5055,20334,21609,15903,13301
+,31469,31846,30762,131,33470
+,33484,15683,10766,32829,13764
+,17883,10604,23956,19764,26351
+,1820,2174,29874,22349,8203
+,18206,2202,29788,8516,3066
+,6451,20226,26612,18187,10429
+,4302,14713,8201,32860,16769
+,3088,3380,24186,23841,18175
+,10086,5988,24927,12860,10430
+,28287,28416,25242,11576,7054
+,25320,8203,25921,23491,15152
+,8915,21957,26511,26537,28569
+,13413,34999,12482,24441,15865
+,16532,6680,29324,28566,23171
+,25225,4516,24885,34596,11776
+,11959,22805,105,32296,19040
+,24064,17506,15588,30770,25175
+,9837,16463,27680,24257,10727
+,27560,1672,16362,3537,21
+,13293,31757,10907,21020,9651
+,11359,4059,23070,24881,19388
+,31836,21051,32179,25203,3606
+,1720,3161,8893,3616,23311
+,2792,23511,13139,16023,6708
+,9984,23243,9112,9075,34078
+,14523,17765,21388,22277,11961
+,14652,29033,26313,18324,26992
+,22038,6980,10858,22079,7972
+,14038,18076,11724,19269,28333
+,22360,27447,5763,6761,16293
+,27402,32945,5642,34720,804
+,33160,2580,25151,34158,4224
+,28438,177,7671,1291,3928
+,19683,14690,32352,19529,11994
+,4139,19092,13218,4299,31950
+,2919,25129,3583,22442,27394
+,7932,21144,34077,33990,4644
+,19092,8768,19957,10233,8466
+,5938,23897,13975,33150,22902
+,13157,25551,32805,13723,1725
+,4745,23243,14445,29064,33683
+,17269,9041,3422,22439,15872
+,17681,21828,31265,31591,17424
+,8702,12981,530,7839,23598
+,7139,12487,19424,10143,17332
+,12525,11278,848,24930,18028
+,28309,13135,7320,19549,24077
+,10369,5044,8351,21043,2431
+,11767,22330,854,18878,33945
+,26456,2453,23554,15,14298
+,13230,5385,7698,3226,25268
+,30268,18853,17013,8471,17180
+,2033,29368,30663,3326,22291
+,31871,28302,13148,27730,24100
+,8529,12532,610,16364,25938
+,6879,5049,33939,17533,21120
+,34403,18064,23754,34538,34271
+,2945,32866,7618,1883,26872
+,16256,2478,17193,7208,6194
+,33049,574,19738,24194,34210
+,10205,22188,10171,4056,17600
+,837,14554,33981,21404,15231
+,17163,29012,29625,3252,19605
+,29257,18997,29895,11860,25527
+,23013,20005,31156,25719,28368
+,17900,25610,32255,2215,9630
+,5135,24872,18749,6674,8210
+,22150,30872,34893,28174,1648
+,1789,14233,24123,6482,31060
+,15624,1036,23314,34853,20699
+,20519,10913,15515,18566,13989
+,20258,8756,17557,21570,26476
+,33990,8294,2585,5072,12621
+,34179,11780,27307,23768,23873
+,32450,19505,27684,33380,25213
+,4019,25322,406,20505,3392
+,28780,21726,27861,27661,29456
+,30759,614,30971,25496,23415
+,1566,1278,18903,23388,3398
+,25272,7368,13341,5652,26940
+,7321,6705,5642,28268,15257
+,5848,32660,28964,872,34326
+,18173,31776,29034,8587,7998
+,26031,15994,29727,13757,11774
+,19688,350,14525,24281,33483
+,7290,10687,18752,3019,21977
+,24074,29512,31980,24266,26489
+,12226,27093,30021,3548,21234
+,17256,27409,13399,120,23016
+,34195,12292,12366,22424,8578
+,11165,22538,10587,30997,8115
+,10805,10040,16591,23245,31937
+,13726,16581,19581,28668,26778
+,24801,4804,26560,1799,14055
+,33623,1195,19984,25357,15772
+,32187,23994,29824,26245,28163
+,2228,30179,12059,1414,19434
+,31148,30241,12647,5023,17872
+,16547,8373,34763,33875,15221
+,10228,2589,28346,28470,13186
+,1577,1898,2378,1245,9227
+,27479,15784,9478,13817,32476
+,649,33606,7387,30022,20080
+,34180,8171,17347,2723,26425
+,4291,6503,12317,10390,4807
+,33869,21288,6666,8189,9698
+,14516,18908,10627,10598,30752
+,30354,25452,1827,22850,29932
+,1792,34552,4915,17257,16772
+,1906,17410,14840,25728,18953
+,13739,20574,31825,13407,22197
+,3031,1899,21424,4727,4416
+,9163,25727,3107,6947,21981
+,13822,34769,6213,31976,20530
+,34278,18745,24227,3490,31611
+,12514,13691,7195,925,6002
+,14689,22505,10241,12628,25774
+,33594,25143,7299,19491,25224
+,32983,19197,9055,20015,4559
+,3829,26606,21380,1495,22278
+,16299,29184,33074,26326,12767
+,7733,23483,25305,4664,4809
+,2391,7,29950,13081,6698
+,1161,23485,25895,28290,23991
+,28870,11977,9577,22924,30925
+,11405,8457,17716,5199,26129
+,7921,5997,6506,32634,18465
+,32723,24971,13419,12161,8964
+,27359,31193,18673,31368,32530
+,26886,20458,9787,9281,5440
+,29975,7733,16697,15227,15400
+,10628,18678,26467,33730,28742
+,18337,13550,25325,31364,16540
+,27914,6862,7804,24556,34278
+,12279,9399,31111,29488,26451
+,2096,1520,13957,10051,17957
+,1031,19734,13861,23263,14158
+,5176,32427,31843,11812,4125
+,1648,18915,19864,34586,5398
+,28187,21593,6609,4941,26046
+,19271,34790,3851,26197,20713
+,12608,9280,13479,2171,24112
+,24876,13209,1031,5933,17987
+,18900,20170,723,22143,21614
+,16164,11014,6160,27435,7798
+,7529,29381,28856,6223,33712
+,15970,30760,25744,7800,28401
+,28411,9609,17699,12479,22322
+,1119,7809,15015,16595,29157
+,17160,20789,26648,4213,30231
+,14798,16712,24319,5427,9142
+,12571,19588,9477,26873,17929
+,3258,13688,19464,21074,6778
+,31062,27306,14066,31100,24251
+,23500,30142,8559,33404,33931
+,32208,9264,22065,14535,29485
+,25518,10300,22313,16736,3227
+,15945,10313,34596,18477,13414
+,1013,33680,34084,34938,18594
+,5947,27212,15670,26956,15700
+,950,4835,30527,26706,13076
+,4563,19190,17100,4492,2955
+,18987,15301,22892,25967,16960
+,39,2670,16082,17513,31375
+,34363,14252,16204,6161,12094
+,31061,14490,11810,5027,34025
+,22978,9661,23189,29345,25948
+,23868,29669,28797,11363,9356
+,15667,12370,27570,15575,9845
+,2716,9938,25855,34211,30217
+,27882,18558,15865,18629,5521
+,15288,30655,21152,9199,31241
+,9312,2944,16995,33952,17928
+,11179,24664,12949,16197,23273
+,24185,30236,66,5635,18333
+,17647,9969,23491,24761,19643
+,1100,28275,24899,5608,12965
+,25714,30740,5225,16734,27518
+,29401,15913,32129,18094,792
+,14442,26786,12086,19306,14712
+,30102,20387,32976,6969,3306
+,13862,34987,15055,14769,15158
+,28073,18142,675,12183,19876
+,12126,1770,31438,10306,2334
+,26533,19977,14907,20513,22281
+,30814,15036,14487,27360,3356
+,11727,22453,26315,12236,1385
+,11498,24157,34077,16926,24785
+,27124,13727,3619,27888,18010
+,16868,26890,25530,31059,8022
+,31245,10975,24096,26218,1953
+,29405,17915,18407,19272,27880
+,24579,25839,19290,16954,33451
+,34919,8018,34074,1124,13681
+,24309,7832,9786,15454,21768
+,18054,26492,8394,25324,24847
+,20903,22504,11403,2092,8644
+,26579,22603,5085,216,7791
+,10220,20274,17663,34950,29984
+,21952,16070,30765,30491,11274
+,25486,29941,1850,23363,22965
+,30764,31016,9011,29927,15760
+,4659,17806,18144,9037,24285
+,11389,28246,14629,26603,8239
+,11373,12488,4662,25420,29418
+,27581,26892,28956,29446,29373
+,12529,9291,9651,20511,4172
+,17279,25635,23441,24174,5970
+,31519,27787,32131,22606,17510
+,22112,9803,3964,2541,9094
+,12541,19992,9571,4514,21013
+,19741,35,9745,23004,31266
+,24228,15563,33280,18337,19106
+,32617,11746,6476,19066,34347
+,26412,13577,22998,25368,12754
+,25511,34571,5569,5761,20812
+,28194,4458,32846,15066,24575
+,27116,34996,27351,29693,16704
+,25068,15584,4438,14958,32606
+,22424,5925,33888,29933,9584
+,22035,8613,2792,11907,11707
+,2692,20940,32116,565,24740
+,18344,24299,31369,244,33878
+,17590,30870,16747,30978,26126
+,1848,15562,13068,9041,31952
+,30092,6651,1624,2462,21416
+,31618,24491,28328,10422,6871
+,24587,24420,6862,4593,15623
+,881,27123,11340,25361,33875
+,22910,20339,32706,25300,32621
+,14820,30643,14475,1743,31567
+,12496,24424,9385,24981,4795
+,30255,19711,16393,20734,1565
+,19496,28494,23908,25741,9602
+,20405,4658,32532,18336,11407
+,26121,33638,34748,6399,25815
+,3214,21656,18597,3962,14948
+,21686,16196,9910,1141,3208
+,16195,3047,7943,21792,26573
+,5324,18575,4130,30182,12528
+,22384,1283,18988,19649,11283
+,14627,6179,3847,11120,20606
+,5697,19417,21164,622,1231
+,10368,28926,21911,33203,5858
+,13747,30822,17351,19164,4774
+,27636,15826,31571,16307,20196
+,12456,16938,1612,11412,2765
+,8384,31991,7814,18005,26676
+,1370,764,32500,1653,15048
+,11901,4248,31215,20304,6786
+,20492,21037,28284,15473,24979
+,32776,23890,11891,2770,34417
+,10652,19294,18739,11635,16931
+,26711,8009,25533,1595,33274
+,33440,34609,1537,5345,30046
+,2736,6080,29050,3433,211
+,20163,32874,28212,24454,15089
+,9169,15677,4905,5216,12020
+,14010,7831,16615,24854,10251
+,26761,13785,27281,30132,23476
+,4128,21605,34445,9674,19864
+,6729,12556,28279,29388,33254
+,19083,25649,26741,13289,8259
+,33100,29037,22448,10955,34773
+,29219,7384,19478,2908,4970
+,9825,26510,11162,8884,14178
+,3141,4987,8185,32186,17974
+,26445,30389,8066,30288,24623
+,5563,18929,10802,20575,19257
+,5519,7277,1968,18654,30107
+,1140,11687,23908,2004,26003
+,33260,24971,20033,24675,26579
+,3034,21995,18351,22147,18060
+,33084,17373,28393,3218,3414
+,16175,596,32564,14635,34338
+,28320,31415,25967,7156,14237
+,15706,25301,2248,2512,21911
+,16036,22987,10833,16472,22933
+,13974,1719,33257,30590,1311
+,2853,8987,34855,22275,28152
+,16405,10751,31962,30714,26319
+,29701,33484,605,5725,21774
+,12927,867,27301,14965,3879
+,9073,9493,33913,24478,738
+,25019,33185,18142,11935,9368
+,31816,30775,22768,85,20792
+,20931,7292,10290,26770,4274
+,7924,2498,28393,8778,32044
+,1960,15784,13983,17234,9900
+,10331,6095,20246,21196,2024
+,10297,8192,15127,25859,65
+,17891,33894,24772,634,27939
+,30213,22642,34710,17388,9644
+,16197,25348,33571,31324,1233
+,12654,200,27693,15624,12813
+,11041,13103,32576,20045,11330
+,10630,14982,4367,20150,31532
+,21582,27693,29052,33917,14617
+,15244,10645,17786,1013,13112
+,2715,31234,23681,134,18159
+,6319,18460,20376,79,22062
+,1218,5595,5236,22434,21143
+,6157,4186,18186,7746,4475
+,30067,28004,4041,28134,9111
+,23642,11214,31122,22714,32335
+,11609,34762,14671,2184,10879
+,8363,29453,3850,14800,32205
+,13380,29280,18345,27401,28256
+,18822,15340,32887,2024,18321
+,14025,22268,23481,15430,20356
+,18834,2038,21940,10223,27270
+,14693,28765,7412,16525,31618
+,4942,892,11949,17844,16669
+,19542,5593,34220,17130,7127
+,25210,14296,11681,34837,8703
+,2604,8046,22166,9111,9464
+,21132,8821,22447,10846,5611
+,7105,24108,16756,3921,3191
+,8219,12266,27795,16942,8894
+,6850,34755,32297,20066,7297
+,4957,21220,30319,31859,26751
+,19425,24619,22443,12121,25653
+,20546,15719,16729,8694,22197
+,29457,13768,12503,16746,10938
+,4269,30613,30090,3274,32649
+,4498,12828,29665,29428,2381
+,8723,32664,18666,9395,33790
+,26777,22264,6678,5035,14025
+,3381,8615,3378,23663,13621
+,12076,2092,32977,32524,21770
+,22734,7977,2660,2479,8494
+,18450,28936,4225,27315,33583
+,1146,23868,22166,27058,2763
+,12815,14659,4071,19270,12358
+,19538,7668,33758,7753,29407
+,5318,27685,5133,30372,10354
+,10534,18476,30184,29430,31348
+,22900,11026,8872,5410,29951
+,19774,34347,23555,24622,14151
+,22771,4102,21197,17384,16273
+,11525,25278,23,29810,7421
+,33738,11052,16047,33300,1819
+,4580,13083,29986,21166,20588
+,20198,12223,10131,11049,31829
+,25047,34089,8516,23626,26049
+,8799,12869,12546,11909,31669
+,33141,5827,20746,23977,25724
+,22011,28684,8402,2764,17889
+,9148,14467,24025,12790,321
+,22260,14010,10076,12170,10299
+,7329,19604,4,15265,3594
+,24324,10344,7183,7465,22304
+,13604,31235,19764,31916,29628
+,30390,31879,16751,18000,22456
+,23886,5292,28114,7412,7664
+,28956,29137,29598,14,5846
+,5882,12035,17303,22167,33295
+,4189,30794,31636,1233,28241
+,1715,7879,3264,18521,22900
+,10437,1650,14367,25714,18177
+,17296,17746,21978,33515,17744
+,32975,1636,12505,19141,20285
+,21348,30431,4709,9583,20902
+,27831,2944,32796,27986,28205
+,17689,25570,27262,17379,22160
+,22482,8012,2804,5129,17491
+,1722,14493,21748,940,19920
+,4254,21571,2472,24313,6733
+,25709,26645,23256,1236,33660
+,19279,9906,12955,8471,24821
+,26088,5838,11880,13310,360
+,13453,14346,11221,22271,28957
+,9436,7165,5272,16050,29057
+,30924,7449,19032,25692,11976
+,4712,5333,25804,12006,1004
+,6003,26581,29534,5448,8616
+,30528,5650,275,13504,4912
+,14672,20013,235,29303,6616
+,14046,9659,27233,19965,2501
+,8350,22301,14590,16118,18001
+,5353,29157,19484,22797,5637
+,1444,32097,32997,29393,16982
+,17109,4860,28473,29407,6942
+,11852,2198,17192,581,24339
+,26561,11607,13154,22930,30986
+,31457,11045,20225,12327,23273
+,31168,31518,25812,33068,25472
+,30813,3329,34188,21823,32664
+,34353,7046,14988,2529,20846
+,34396,34750,10328,34091,18879
+,26483,2406,24642,13737,29054
+,27210,21119,11065,12218,1314
+,29936,9648,4347,27931,1655
+,29286,25259,32902,19925,21571
+,6583,27019,10349,17975,27748
+,29231,21822,3405,2112,2647
+,23162,11490,31810,13576,29190
+,14625,367,3832,28724,22045
+,21693,10420,25412,8096,15132
+,29170,10907,4227,11919,27139
+,28523,30637,1399,32377,10367
+,17642,20617,30155,6364,14367
+,3711,12767,25282,4257,17720
+,22730,12908,32016,33859,25950
+,6027,30433,24693,2239,26868
+,21406,34935,438,26086,18034
+,23398,25522,16888,25392,4820
+,31572,13822,31401,18841,18370
+,2702,29808,26738,26331,12791
+,3148,12358,11644,18314,338
+,9025,31717,661,33445,12487
+,5100,4205,10002,12607,546
+,30090,18541,12764,29830,14548
+,31981,21669,9816,32935,23627
+,17283,10843,6211,5569,33841
+,25881,15139,34457,12620,3251
+,20345,5347,14926,15169,32665
